name,frequency,place_type,place_category
Bernales,1,populated place,populated place
Bernedo,1,populated place,populated place
Berreño,1,populated place,populated place
Berriatúa,1,populated place,populated place
Berrio,1,populated place,populated place
Berriozabal,1,populated place,populated place
Berriozabal-Arabios,1,populated place,populated place
Bérriz,1,populated place,populated place
Berrobi,1,populated place,populated place
Berrojas,1,populated place,populated place
Berrosteguieta,1,populated place,populated place
Berunza,1,populated place,populated place
Betoño,1,populated place,populated place
Biáñez,1,populated place,populated place
Bilbao Bay,1,bay,concave shoreline
Bilboa,1,populated place,populated place
Billela,1,populated place,populated place
Biscaya,1,populated place,populated place
Bizcardo,1,populated place,populated place
Bolíbar,1,populated place,populated place
Bolívar,2,populated place,populated place
Bollaín,1,populated place,populated place
Bollar,1,populated place,populated place
Bolueta,1,populated place,populated place
Bolúmburu,1,populated place,populated place
Botiolas,1,populated place,populated place
Bóveda,1,populated place,populated place
Boyas,1,river,stream
Bríncola,1,populated place,populated place
Bujanda,1,populated place,populated place
Burbustu,1,populated place,populated place
Burbustu-Altamira,1,populated place,populated place
Burdaria,1,populated place,populated place
Burdarias,1,populated place,populated place
Cabo de la Higuera,1,cape,convex shoreline
Cabo de la Santa Katalina,1,cape,convex shoreline
Cabo de Santa Catalina,1,cape,convex shoreline
Cabo de Santa Catalina de Lequeitio,1,cape,convex shoreline
Cabo Higuer,1,cape,convex shoreline
Cabo Machichaco,1,cape,convex shoreline
Cabo Matxixako,1,cape,convex shoreline
Cabo Negro,1,cape,convex shoreline
Cabo Ogoño,1,cape,convex shoreline
Cabo Villano,1,cape,convex shoreline
Caicedo Yuso,1,populated place,populated place
Cala Illurgitz,1,cove,concave shoreline
Calezarra,1,populated place,populated place
Callarte,1,populated place,populated place
Campanchu,1,populated place,populated place
Campo Ibarra,1,populated place,populated place
Campomar,1,populated place,populated place
Canal de Jaizubia,1,river,stream
Canal del Jaizubia,1,river,stream
Canala,1,populated place,populated place
Caranca,1,populated place,populated place
Carrica,1,populated place,populated place
Casa Blanca,1,populated place,populated place
Castillo,1,populated place,populated place
Catadiano,1,populated place,populated place
Cazanes,1,populated place,populated place
Ceánuri,1,populated place,populated place
Ceánuri Alto,1,populated place,populated place
Ceas,1,populated place,populated place
Cegama,1,populated place,populated place
Celaya,1,populated place,populated place
Celayeta,1,populated place,populated place
Celayetas,1,populated place,populated place
Cenarruza,1,populated place,populated place
Cénita,1,populated place,populated place
Cerain,1,populated place,populated place
Cestona,1,populated place,populated place
Cezura,1,populated place,populated place
Charticum,1,mountain,elevation
Charticun,1,mountain,elevation
Chinchetru,1,populated place,populated place
Cicujano,1,populated place,populated place
Ciérvana,1,populated place,populated place
Collado Gainchurizqueta,1,pass,depression
Comunión,1,populated place,populated place
Concha,1,populated place,populated place
Concha de Bilbao,1,bay,concave shoreline
Concha de San Sebastián,1,bay,concave shoreline
Contrasta,1,populated place,populated place
Convento Ondo,1,populated place,populated place
Cortázar,1,populated place,populated place
Costera,1,populated place,populated place
Crispijana,1,populated place,populated place
Crucero,1,populated place,populated place
Curchiaga,1,populated place,populated place
Dallo,1,populated place,populated place
Deba,1,populated place,populated place
Délica,1,populated place,populated place
Derio,1,populated place,populated place
Desierto,1,populated place,populated place
Deusto,1,populated place,populated place
Deva,1,populated place,populated place
Dintias,1,populated place,populated place
Domaiquia,1,populated place,populated place
Donostia,1,populated place,populated place
Donostia-San Sebastián,1,populated place,populated place
Dudagoitia,1,populated place,populated place
Durana,1,populated place,populated place
Durango,1,populated place,populated place
Duruquiz,1,populated place,populated place
