name,industry
CRISTALMIN SRL,MATERIALS
TEHNOFARM VALLERIANA SRL,NOT RELEVANT
CLUBUL SPORTIV UNIVERSITATEA,NOT RELEVANT
MAREEA COMTUR SRL,CONSUMER DISCRETIONARY
DRUMURI SI PODURI SA CARAS-SEVERIN,NOT RELEVANT
SC REDIAS REDEA,NOT RELEVANT
BAC SYSTEM CONSULT & CONSTRUCT SRL,INDUSTRIALS
ADRIAN MARASESCU,NOT RELEVANT
Beaufort Invest SRL,FINANCIALS
FERMELE MURFATLAR SA,CONSUMER STAPLES
SUPERCOM SA,INDUSTRIALS
SCANDIA FOOD SRL,CONSUMER STAPLES
HADITON GROUP SRL,NOT RELEVANT
TACROM SERVICES,ENERGY
MARTIFER ROMANIA SRL,INDUSTRIALS
FINAS SRL,INDUSTRIALS
OLTENIA ELECTRONICS SRL,INDUSTRIALS
GROUP OPTI,CONSUMER DISCRETIONARY
SSAB IMPEX SRL,CONSUMER DISCRETIONARY
GROUP AGRISOL,CONSUMER STAPLES
LSG ENERGY INVEST SRL,UTILITIES
LAGUNA TECHNOLOGY SRL,INDUSTRIALS
PREMIUM PORC FEED SRL,CONSUMER STAPLES
GAZPROMNEFT MARINE BUNKER BALKAN SA,INDUSTRIALS
BREXXON DDS SA,INDUSTRIALS
METROHM ANALYTICS ROMANIA SRL,INDUSTRIALS
AUTOCORA SRL,MATERIALS
CONIRED SA,NOT RELEVANT
TANCRAD SRL,INDUSTRIALS
STAFFORDSHIRE TABLEWARE ROMANIA BAI,NOT RELEVANT
FORTALIS HOLDING S.A,FINANCIALS
PEHART TEC TISSUE SRL,CONSUMER STAPLES
ST PACKAGING SAS,MATERIALS
MAMBRICOLAJ SA,CONSUMER DISCRETIONARY
SANOPASS S.R.L,HEALTH CARE
ADIMAG COM IMPEX,INDUSTRIALS
LANIASPORT SRL,CONSUMER DISCRETIONARY
CIRASICO,INDUSTRIALS
INTERACTIV SERVICE S.R.L.,INDUSTRIALS
AUTO PREST 2003,NOT RELEVANT
ARISENIA SRL,CONSUMER DISCRETIONARY
GRUPUL INDUSTRIAL VOICULESCU SI COM,CONSUMER STAPLES
RAPID COM RAIL SRL,CONSUMER DISCRETIONARY
SC VINIA SA,CONSUMER STAPLES
MERIDIAN CONSULT S R L,NOT RELEVANT
ALTCONS,INDUSTRIALS
MEGAVISION SRL,NOT RELEVANT
ONIX INTERNATIONAL,NOT RELEVANT
EXTRUPLAST SRL,INDUSTRIALS
AGROMEC VISINA SA,CONSUMER STAPLES
GTA INVEST SRL,ENERGY
AUTONET IMPORT SRL,NOT RELEVANT
SC DUNA REX SRL,NOT RELEVANT
BEGA TURISM SA,NOT RELEVANT
TAR-DECIROM SRL,REAL ESTATE
ASOCIATIA COMUNELOR DIN ROMANIA,INDUSTRIALS
ATREYA SRL,CONSUMER STAPLES
FEROSA SPED SRL,INDUSTRIALS
SAGUARO TECHNOLOGY ROMANIA SRL,INFORMATION TECHNOLOGY
MASTERPLAST ROMANIA SRL,MATERIALS
DUMEXIM SRL,INDUSTRIALS
PARK PLAZA SRL,INDUSTRIALS
GROUP PROFIPET,CONSUMER DISCRETIONARY
THEDA MAR DESIGN SRL,INDUSTRIALS
TRAMAR SA,INDUSTRIALS
AGC FLAT GLASS ROMANIA SRL,INDUSTRIALS
BAYER SRL,INDUSTRIALS
LEONI Wiring Systems RO SRL,CONSUMER DISCRETIONARY
RODBUN FARM ONCESTI SRL,CONSUMER STAPLES
ACTIV GROUP MANAGEMENT SRL,INDUSTRIALS
ELMAS SRL,INDUSTRIALS
PRO-PANDA SRL,INDUSTRIALS
MEDISKIN DISTRIBUTION SRL,INDUSTRIALS
ALKAGESTA BALKANS S.R.L,ENERGY
CENTRAL MORENI SRL,CONSUMER DISCRETIONARY
DORU SI FLORIN SRL,INDUSTRIALS
ASOC DE VANAT SI PESCUIT SPORT BEND,CONSUMER STAPLES
IMPLANT EXPERT S.A,HEALTH CARE
REMAT SA BACAU,NOT RELEVANT
ELSID SA,NOT RELEVANT
CENTRUL MEDICAL ROMAR,NOT RELEVANT
ELECTRICA SERV SA,NOT RELEVANT
VLAD-CRIS SRL,NOT RELEVANT
MILENIUM CONSTRUCT S.R.L.,MATERIALS
SC METROPOLIS GRUP SRL,FINANCIALS
CLUJ BUSINESS CENTRE SRL,REAL ESTATE
ASOCIATIA DOUZELAGE,NOT RELEVANT
MAHMUD-IMPEX SRL,CONSUMER STAPLES
DAI-TECH SRL,INFORMATION TECHNOLOGY
STEEL CLADDING SYSTEMS SRL,NOT RELEVANT
FLORELIA IMPORT EXPORT SRL,NOT RELEVANT
MCA LOGISTIC SPEDITION INTERNA,INDUSTRIALS
SMLM DANERO SRL,NOT RELEVANT
BET Active Concept SRL,CONSUMER DISCRETIONARY
MY MOTOR SRL,CONSUMER DISCRETIONARY
IL POLLO STORE SRL,CONSUMER STAPLES
JERAS PROD SRL,NOT RELEVANT
SORIN MARIN,NOT RELEVANT
GABRIEL GHEORGHE,NOT RELEVANT
FLORIN CARSTOCEA,NOT RELEVANT
MARA INVEST SRL,CONSUMER STAPLES
FITNESS AT INCITY SRL,CONSUMER DISCRETIONARY
PROCEMA IMOB SRL,INDUSTRIALS
SMART EST PROIECT SRL,INDUSTRIALS
WOODEN TECHNIC PRODIMPEX,INDUSTRIALS
YORK FARM SRL,HEALTH CARE
Subgroup Trotter,CONSUMER DISCRETIONARY
ROMGREEN SERVICE SRL,INDUSTRIALS
IRCOSOL DELTA SRL,NOT RELEVANT
TIU Holdings Limited,FINANCIALS
Subgroup Cerealcom Dolj,CONSUMER STAPLES
PHOENIXY SRL,CONSUMER STAPLES
SC TIRIAC AUTO SRL,CONSUMER DISCRETIONARY
OKIN FACILITY RO SRL,INDUSTRIALS
EUROPE METAL DISTRIBUTION SRL,INDUSTRIALS
AUTONOVA SA,INDUSTRIALS
AGROWEST BMB SRL,INDUSTRIALS
LUSCAN COM SRL,INDUSTRIALS
CASA AUTO MB,NOT RELEVANT
CONSTRUCTII SA,INDUSTRIALS
IUT INOVATIE&TEHNICA SRL,NOT RELEVANT
CENTINIUM DISTRIBUTION SRL,INDUSTRIALS
WASTE 2 ENERGY MANAGEMENT SRL,NOT RELEVANT
ADECCO ROMANIA SRL,INDUSTRIALS
UNIVERSAL CARD SYSTEMS SA,COMMUNICATIONS
UNITED MOTORS INTERNATIONAL SRL,NOT RELEVANT
SCM RECYCLING,MATERIALS
RECON SA,INDUSTRIALS
MECANO EXPORT IMPORT SA,NOT RELEVANT
CONFORT TRANS SRL,NOT RELEVANT
HYDROTECH ENGINEERING SA,INDUSTRIALS
FUNDATIA MIDO CORDIS,HEALTH CARE
AFILIU TRANS SRL,CONSUMER STAPLES
DOCENTRIS S.A,INFORMATION TECHNOLOGY
INSTALVEST SRL,INDUSTRIALS
BANAT MINERAL GROUP SRL,NOT RELEVANT
PROGES SRL,MATERIALS
VLAD G SARCA,NOT RELEVANT
EMANUEL A TRINCA,NOT RELEVANT
OOO PPM-KOMI,NOT RELEVANT
SC GIDACOM SRL,NOT RELEVANT
UNIVRO SRL,INDUSTRIALS
IPM-PARTNERS ROMANIA SA,ENERGY
ALASCOM SRL,CONSUMER DISCRETIONARY
RED POINT SOFTWARE SOLUTIONS SRL,INFORMATION TECHNOLOGY
STELLA PACK SRL,CONSUMER DISCRETIONARY
MERKUR ENTERTAINMENT CENTER SRL,CONSUMER DISCRETIONARY
OST TRANSPORT SRL,INDUSTRIALS
ROFERSPED SA,INDUSTRIALS
INNOFA ROMANIA S.R.L,CONSUMER DISCRETIONARY
GROUP FARMACIA ANA MARIA,CONSUMER STAPLES
FREE STAR SRL,CONSUMER DISCRETIONARY
VEST TRANS RAIL SRL,INDUSTRIALS
STEP ONE SPEDITION SRL,INDUSTRIALS
BICKEL WOLF PRODIMPEX SRL,INDUSTRIALS
MARATHON DISTRIBUTION GROUP SRL,CONSUMER STAPLES
GROUP DCHI,CONSUMER STAPLES
VERDUM ROMANIA S.A,INDUSTRIALS
ILIUTA SRL,CONSUMER STAPLES
NAMAL EXPRESS SRL,INDUSTRIALS
ROMTRANSPETROL,ENERGY
INSERV,NOT RELEVANT
COJOCARIU,INDUSTRIALS
ANTREPRIZA DE LUCRARI DRUMURI SI PO,INDUSTRIALS
CITY GATE SRL,NOT RELEVANT
AMEP AMERICAN PACKAGING SA,NOT RELEVANT
N M CONSTRUCT,INDUSTRIALS
EUROSTING SRL,NOT RELEVANT
SC DEKO RAME SRL,NOT RELEVANT
VECTRA BETOANE SI AGREGATE SRL,MATERIALS
FINANCIAL SOLUTIONS INVESTMENT SRL,FINANCIALS
EVOTECH ENGINEERING CONCEPT SRL,NOT RELEVANT
IZED BETAINVEST SRL,INDUSTRIALS
TERMOMAX ROMANIA SRL,NOT RELEVANT
CLIR MEDIA GROUP S.R.L,CONSUMER DISCRETIONARY
ROSAL GRUP SRL,INDUSTRIALS
EXPLOATAREA DOMENIULUI PUBLIC SI PR,REAL ESTATE
PAPPA REALE SRL,CONSUMER STAPLES
INTER-RO SHIP CHANDLER SRL,REAL ESTATE
ENGIE SERVICII SRL,INDUSTRIALS
SC ICIRUAL 2003 SRL,INDUSTRIALS
GROUP NERA,INDUSTRIALS
PROMPT SA,REAL ESTATE
PRODALCOM SA,CONSUMER STAPLES
FUTURE INVEST SRL,REAL ESTATE
KALTECO,NOT RELEVANT
GROUP CARMISTIN,CONSUMER STAPLES
SERVICII URBANE STATIUNEA AZUGA,INDUSTRIALS
PHARMA VISION PLUS SRL,HEALTH CARE
AGRO PARTENER SRL,CONSUMER STAPLES
VIMETCO EXTRUSION SRL,MATERIALS
TERRA IMOBILIAR PROIECT SRL,INDUSTRIALS
AUTOFLEX SRL,NOT RELEVANT
ROMFARMACHIM,NOT RELEVANT
CRONOS SRL,INDUSTRIALS
MCKINSEY & COMPANY SRL,INDUSTRIALS
NOVAFARM SRL,CONSUMER STAPLES
GROUP BIOTUR EXIM,HEALTH CARE
ARIES SHIPPING AGENCY SRL,INDUSTRIALS
DYNAMIC PARCEL DISTRIBUTION SA,INDUSTRIALS
AJVPS BRAILA,INDUSTRIALS
BABY STAR COM-IMPEX SRL,CONSUMER STAPLES
BMB MET CONSTRUCT,NOT RELEVANT
STERK PLAST SRL,NOT RELEVANT
T.A.G.C.M.DUNAREA SA,INDUSTRIALS
SC Side Grup SRL,CONSUMER STAPLES
SC PET PRODUCT SRL,CONSUMER STAPLES
ASOCIATIA INFOCONS,NOT RELEVANT
IZOTEROM SRL BAIA MARE,INDUSTRIALS
INST NAT DE CER-DEZ PTR PROTEC MEDI,NOT RELEVANT
SNS BUCURESTI SUC SALINA OCNA MURES,NOT RELEVANT
CARTRANS PREDA,NOT RELEVANT
AZALI TRADING SA,NOT RELEVANT
SYNERGY CONSTRUCT SRL,INDUSTRIALS
SECURITY VOL SA,CONSUMER DISCRETIONARY
TROTTER GRILL SRL,CONSUMER DISCRETIONARY
CREDIT SERVICE ROMANIA IFN SA,INDUSTRIALS
GABI PLAST,NOT RELEVANT
ELDAGA SRL,NOT RELEVANT
PLUSFINANCE LAND SRL,REAL ESTATE
FATCOM-IMPEX SRL,ENERGY
LOGISERV SRL,MATERIALS
V M COMP SRL,CONSUMER DISCRETIONARY
RAP CONFECTIONERY SRL,CONSUMER STAPLES
ANALIZA SOLULUI SRL,NOT RELEVANT
AGRICOLA SCOP 2005 S.R.L.,NOT RELEVANT
SUBGROUP LA FANTANA,CONSUMER STAPLES
Subgroup Emobility International AD,CONSUMER DISCRETIONARY
MARIA FOODNOVA HOLDING S.R.L.,CONSUMER STAPLES
Iulius Holding SRL,REAL ESTATE
INTERNATIONAL LEASING BRASOV,NOT RELEVANT
HONEST FOOD SRL,CONSUMER DISCRETIONARY
BMW ROMANIA SRL,CONSUMER DISCRETIONARY
CRISCO SRL,INDUSTRIALS
WAL STONE FLORESTI SRL,MATERIALS
PK DEVELOPMENT HOLDING SRL,REAL ESTATE
DIRECTIA SILVICA TG MURES,NOT RELEVANT
DESIGNRO SA,ENERGY
ACOMIN SA,NOT RELEVANT
FUNDATIA COMAN MARIN,CONSUMER DISCRETIONARY
RADIO SERV SRL,COMMUNICATIONS
IVET LOGISTIC S R L,NOT RELEVANT
FLEISCHMEISTER PRODUCTIE,CONSUMER STAPLES
GRAU MARAPAN  BAIA MARE,NOT RELEVANT
NUTRIVA SRL,CONSUMER STAPLES
GROUP LUCSOR,CONSUMER STAPLES
ELSACO ELECTRONIC SRL,INDUSTRIALS
HSL INVEST S.R.L.,REAL ESTATE
QUANTUM EXCHANGE OFFICE SRL,NOT RELEVANT
FARMACIA TEI SRL,CONSUMER STAPLES
VIS CAMPI SRL,CONSUMER STAPLES
IFANTIS ROMANIA SA,CONSUMER STAPLES
MONZA CARDIO S.R.L,HEALTH CARE
CSG HIPERDISTRIBUTION SRL,INDUSTRIALS
AUTO IMPEX PRIMA SRL,CONSUMER STAPLES
RECYCLE INTERNATIONAL SRL,MATERIALS
AMBIENT SA,CONSUMER DISCRETIONARY
GROUP ALASCOM,CONSUMER STAPLES
BERVAS SRL,CONSUMER DISCRETIONARY
FIGRAN SRL,INDUSTRIALS
SC ARTIMA SA,CONSUMER STAPLES
UNICONFEX EXIM SRL,CONSUMER STAPLES
IZOFIL SOLUTIONS SRL,INDUSTRIALS
GROUP RESCO,CONSUMER STAPLES
S'MODE SA,NOT RELEVANT
INTERTRANSCOM IMPEX SRL,INDUSTRIALS
VERSUNI MANUFACTURING ROMANIA SRL,CONSUMER DISCRETIONARY
PRUTUL SA,CONSUMER STAPLES
S.T. MANAGEMENT SRL,CONSUMER STAPLES
ELVADA COMPANY,INDUSTRIALS
HYDROKOV S.A,UTILITIES
LICCO PROMPT 2000 SRL,MATERIALS
ADINISH TRADING SRL,CONSUMER DISCRETIONARY
EXPERT MED IMPORT EXPORT SRL,HEALTH CARE
GRUP ARCONS SA,NOT RELEVANT
SC HAAS CONSTRUCTIONS SRL,NOT RELEVANT
ARGIROM INTERNATIONAL SA,NOT RELEVANT
TOURING RENT AUTO SRL,INDUSTRIALS
OBSTEA DE MOSNENI MUNTELE CORSORU,CONSUMER STAPLES
TELEMACO INVEST SRL,MATERIALS
MONDOREK SRL,INDUSTRIALS
ORION ELEKTRONIKAI KFT BUDAP SUC CH,CONSUMER DISCRETIONARY
REAL LEASING-IFN SA,FINANCIALS
SC AMBIENT SA,NOT RELEVANT
FRESH DOBROGEA SA,NOT RELEVANT
DAFORA,NOT RELEVANT
TRANS CAR SRL,NOT RELEVANT
EKR ELEKTROKONTAKT ROMANIA SRL,NOT RELEVANT
KONTEX SRL,NOT RELEVANT
BUILDING SUPPORT SERVICES SRL,FINANCIALS
LAKE DEVELOPMENT SRL,NOT RELEVANT
CHRYTIS SA,NOT RELEVANT
SUBGROUP EFES EXPORT,CONSUMER STAPLES
TRANSAGRAR MACHINE S.R.L,INDUSTRIALS
FORMA IDEALE SRL,CONSUMER DISCRETIONARY
POLISANO SRL,HEALTH CARE
JWC ROMWOOD SRL,MATERIALS
SALBERO SRL,NOT RELEVANT
APLEONA ROMANIA SRL,REAL ESTATE
LANDI RENZO RO SRL,CONSUMER DISCRETIONARY
AGROFAM HOLDING SRL,CONSUMER STAPLES
SC ORHIDEEA SRL,NOT RELEVANT
PENTA MONOLIT,NOT RELEVANT
ANNABELLA SRL,CONSUMER STAPLES
MONDELEZ ROMANIA S.A.,CONSUMER STAPLES
ALMATRANS SRL,INDUSTRIALS
SILCOREX S A,MATERIALS
NUSCO IMOBILIARA SRL,REAL ESTATE
BUILD CORP SRL,INDUSTRIALS
ORIENT CERAMIC SRL,CONSUMER DISCRETIONARY
FUND.PENTRU SUSTINEREA SI EDUC.TINE,CONSUMER DISCRETIONARY
INTERNATIONAL RAIL TRAN SI CONSTR C,INDUSTRIALS
ENERGOBIT SA CLUJ NAPOCA SUC CRAIOV,INDUSTRIALS
E.ON BUSINESS SERVICES SRL,INDUSTRIALS
EUROPEAN METAL SERVICES SA,INDUSTRIALS
CRISROB DEDE SRL,CONSUMER STAPLES
WORKSPACE STUDIO SRL,INDUSTRIALS
ACOM MATERIALE DE CONSTRUCTII SA,NOT RELEVANT
ASOCIATIA DE VANATORI BARSA,CONSUMER DISCRETIONARY
GROUP Digi Communications,COMMUNICATIONS
RWA RAIFFEISEN AGRO ROMANIA,CONSUMER STAPLES
STEINEL MANAGEMENT SRL,INDUSTRIALS
ACAJU SRL,CONSUMER DISCRETIONARY
STRUCTURI DIN OTEL SRL,NOT RELEVANT
SOC.SERV.INF.SUCEAVA SA IASI PCT.ST,NOT RELEVANT
HAUSER SRL,NOT RELEVANT
DON OIL COMPANY SRL,NOT RELEVANT
UTREC SA,CONSUMER DISCRETIONARY
SMART CONSTRUCT SRL,MATERIALS
TRANSENERGO COM SA,NOT RELEVANT
SMEIANU SMARANDA PFA,CONSUMER STAPLES
REMAT CONSTANTA SA,INDUSTRIALS
CARMIDEX SRL,MATERIALS
ADA MOTORS COMPANY SRL,CONSUMER DISCRETIONARY
TIZIAN SRL,CONSUMER DISCRETIONARY
TRANSBORDARE VAGOANE MARFA,INDUSTRIALS
FRICOM SA,FINANCIALS
ZALEX CONSTRUCTION SRL,INDUSTRIALS
INFO SPORT SRL,NOT RELEVANT
MARIGAB COM SRL,CONSUMER STAPLES
TIGITRANS SA,NOT RELEVANT
FILEOMERA,CONSUMER STAPLES
PETUNIA TRANS  SRL,MATERIALS
PAMIRCO,MATERIALS
STOIAN LAND COOPERATIVA AGRICOLA,CONSUMER STAPLES
KUK-ROMANIA SRL,CONSUMER STAPLES
VIGROUP HOLDING SA,NOT RELEVANT
LENORA CONST SRL,INDUSTRIALS
DELTA HEALTH CARE SRL,HEALTH CARE
BIOCLINICA ANAPAT SRL,HEALTH CARE
TECHTALENT SOFTWARE SRL,INFORMATION TECHNOLOGY
Katalin betegh or karoly nagy,INDUSTRIALS
MIDA IMPEX SRL,CONSUMER STAPLES
SOUFFLET MALT ROMANIA SA,CONSUMER STAPLES
ALPHA POWER STATION SRL,UTILITIES
CONSTRUCTII BIHOR SA,INDUSTRIALS
ALFA HUB BUSINESS 77 S.R.L,REAL ESTATE
FABRICILE DE SAMANTA FERTILLIA,CONSUMER STAPLES
GARTNER IMOBILIARE SRL,INDUSTRIALS
DOBROMIN SA,NOT RELEVANT
F I S E ELECTRICA SERV SA,INDUSTRIALS
DUAL SRL,NOT RELEVANT
GRAND CIUPY SRL TG JIU,MATERIALS
GRUP EDITORIAL LITERA SRL,CONSUMER DISCRETIONARY
CONTUR INVEST SRL,NOT RELEVANT
AMOCHIM INTERNATIONAL SRL,NOT RELEVANT
T.P.I POSITIONING  SOLUTIONS SRL,INDUSTRIALS
ALMA LUX LIGHTING SRL,NOT RELEVANT
VARD BRAILA SA,INDUSTRIALS
EUROPA GROUP CONSULTING,NOT RELEVANT
MARIA TURISM SRL,NOT RELEVANT
GROVINVEST SRL,HEALTH CARE
PALACE ALIMEX SRL,CONSUMER STAPLES
NEXT DESIGN,NOT RELEVANT
ADREM INDUSTRIES SRL,INDUSTRIALS
PROFI ROM FOOD SRL,CONSUMER STAPLES
VATICIP ADY SRL,CONSUMER STAPLES
MEDIMA HEALTH SA,HEALTH CARE
ELECTROCENTRALE GALATI SA,UTILITIES
METALTRANS SRL,MATERIALS
RESCO DISTRIBUTIE & LOGISTICA SA,CONSUMER STAPLES
AMERICAN RESTAURANT SYSTEM SA,CONSUMER DISCRETIONARY
TERMOCONSTRUCT SRL,CONSUMER DISCRETIONARY
PEGAMONT SA,NOT RELEVANT
CON-A OPERATIONS SRL,INDUSTRIALS
AFFINITY TRANSPORT SOLUTIONS SRL,INDUSTRIALS
GROUP ALCADIBO TRADING,INDUSTRIALS
SENIA COMPANY 999 SRL,CONSUMER DISCRETIONARY
VLASE IMPEX SRL,NOT RELEVANT
AGEXIM TRANSPORT & LOGISTICS S.R.L,INDUSTRIALS
Group Nepi Rockcastle,REAL ESTATE
HIHISTRIA INTERNATIONASRL,INDUSTRIALS
MOEMAX.RO. SRL,CONSUMER DISCRETIONARY
VOX PROFILE SRL,INDUSTRIALS
AGRO-EST MUNTENIA SRL,MATERIALS
NEVERSEA BEACH SRL,CONSUMER DISCRETIONARY
IMARK SISTEM SRL,INFORMATION TECHNOLOGY
NORBA GRAINS S.R.L,CONSUMER STAPLES
WERCO METAL SRL,MATERIALS
POMPONIO SRL,MATERIALS
YAZAKI COMPONENT TECHNOLOGY SRL,CONSUMER DISCRETIONARY
SAMI PLASTIC SA,NOT RELEVANT
SC BRUCLA SA,NOT RELEVANT
PAN GROUP CRAIOVA,NOT RELEVANT
DEPOZITUL DE CARTE DISTRIBUTIE,CONSUMER DISCRETIONARY
TERMOFICARE APA CANAL FOND LOCATIV,NOT RELEVANT
PERFECT TOUR SRL,CONSUMER DISCRETIONARY
PSV INDUSTRIES SA,ENERGY
CADRAN SHOP SRL,NOT RELEVANT
RADBURG SRL,CONSUMER DISCRETIONARY
PANTERA-DIUMEA SRL,CONSUMER STAPLES
PYRONOVA IS ROMANIA SRL,INDUSTRIALS
VERITAS,NOT RELEVANT
SPEEDY SRL,MATERIALS
TRUST CONSTRUCTII COMSID,NOT RELEVANT
SOFTMATIC SRL,NOT RELEVANT
FATI INTERNATIONAL COMPANY SRL,NOT RELEVANT
SPALATORIA EDELWEISS SRL,CONSUMER DISCRETIONARY
LAOUN'S EUROPE SRL,CONSUMER STAPLES
E&M CORPORATION SRL,INFORMATION TECHNOLOGY
SUBGROUP CONARG AG,INDUSTRIALS
SERVICII ENERGETICE DOBROGEA SA,INDUSTRIALS
LACTO AGRAR SRL,CONSUMER STAPLES
CARGOSUD SRL,INDUSTRIALS
ROCAS COMPANY IMPORT EXPORT SRL,CONSUMER DISCRETIONARY
SORIN G SUCIU,NOT RELEVANT
HALTERRA SRL,INDUSTRIALS
SUBGROUP VEL PITAR,CONSUMER STAPLES
MARELLI PLOIESTI ROMANIA SRL,CONSUMER DISCRETIONARY
SOFTRONIC SRL,INDUSTRIALS
INDEPENDENCE TOUR SRL,NOT RELEVANT
LIFE IS HARD SA,INFORMATION TECHNOLOGY
ASOC CRESCATORILOR DE BOVINE HOREZE,NOT RELEVANT
PACK MAN FIELD SRL,INDUSTRIALS
BETON I.D.M. SRL,MATERIALS
PIROUX INDUSTRIE ROMANIA SRL,INDUSTRIALS
KIMBALL ELECTRONICS ROMANIA SRL,INFORMATION TECHNOLOGY
TEHNOFLEX PRODIMPEX SRL,CONSUMER STAPLES
UNICOM PETROLEUM S.R.L,ENERGY
KSC TRADE SRL,INDUSTRIALS
ASTOB SRL,CONSUMER DISCRETIONARY
KMG ROMPETROL SRL,ENERGY
CONCORD SERVICE CENTER SRL,INDUSTRIALS
NX CARGO-PARTNER ROMANIA,INDUSTRIALS
MOVI CONSTRUCT SRL,INDUSTRIALS
HORNBACH CENTRALA SRL,CONSUMER DISCRETIONARY
GAME WORLD ROMANIA SRL,CONSUMER DISCRETIONARY
KAUFLAND ROMANIA SCS,CONSUMER STAPLES
GROUP HIDROELECTRICA,UTILITIES
ARABESQUE SRL,MATERIALS
CERNICA RESIDENTIAL PARK,NOT RELEVANT
SC PAB ROMANIA SRL,INDUSTRIALS
ELENA OLARU BNP,NOT RELEVANT
FABRICA DE ZAHAR BOD-INSOLVENTA,CONSUMER STAPLES
EXPLORA RX SRL,HEALTH CARE
MAGRICOM SRL TANDAREI,CONSUMER STAPLES
VIOREL MICULA,NOT RELEVANT
ECOLACT PROD SRL,CONSUMER STAPLES
O-MAC DISTRIBUTION 2005 SRL,INDUSTRIALS
CASA CHIFOR,NOT RELEVANT
GROUP ABITARE,INDUSTRIALS
SPORTMAX,NOT RELEVANT
DORIAGRO SRL,MATERIALS
MIDA SRL,NOT RELEVANT
SCC IT-CONSULTING ROMANIA SRL,NOT RELEVANT
HATTRICK BET SRL,CONSUMER DISCRETIONARY
COREMI SA,INDUSTRIALS
ECO-SMART LIFE SRL,INDUSTRIALS
"REPARATII,MODERNIZARI,RETEHNOLOGIZA",NOT RELEVANT
DELAMORE CORPORATE TRADING SRL,ENERGY
ABN SYSTEMS INTERNATIONAL SA,INFORMATION TECHNOLOGY
PAMIMAI DISTRIBUTION SRL,CONSUMER STAPLES
EURAGRI FARM INTERNATIONAL SRL,CONSUMER STAPLES
D M ELEKTRON SRL,NOT RELEVANT
AIR BUCHAREST TRANSPORT AERIAN SRL,INDUSTRIALS
MINERAL OIL SRL,ENERGY
Group Automecanica,INDUSTRIALS
RADACINI FINANCIAL SERVICES IFN SA,FINANCIALS
URBANA SA,REAL ESTATE
ASOCIATIA ROMANA PENTRU RECICLARE-R,NOT RELEVANT
SC MIA CARN SRL,CONSUMER STAPLES
DANIEL A TANASOIU,NOT RELEVANT
HOLLEMAN BUCHAREST SPECIAL TRANSPOR,INDUSTRIALS
PASTRAVU SFARAS SRL,CONSUMER STAPLES
DUAL IMOBILIAR 2023 S.R.L,REAL ESTATE
TABITA TOUR SRL,INDUSTRIALS
ZINON IMPEX SRL,CONSUMER STAPLES
OLSUIN SRL,CONSUMER STAPLES
TRANSEVREN SRL,INDUSTRIALS
SUBGROUP PETROM,ENERGY
BULROM PETROLEUM SRL,NOT RELEVANT
PRODIS DISTRIBUTIE SRL RM VALCEA,NOT RELEVANT
URBAN ELECTIC SRL,NOT RELEVANT
KOMFORT TRANSPORT SRL,INDUSTRIALS
ARAL E U SRL,ENERGY
BIT-BLOC SRL,INDUSTRIALS
HYDRO-ENGINEERING SA,NOT RELEVANT
OLTMETAL SRL,MATERIALS
NIKMOB SA,INDUSTRIALS
WINERO SRL,NOT RELEVANT
COMPANIA NOVA CONSTRUCT SA,NOT RELEVANT
AGRO VI-PD ITALIA SRL,CONSUMER STAPLES
PRODAL,NOT RELEVANT
UNIFERTRANS SA,NOT RELEVANT
GALAXY FRUCT TOTAL SRL,CONSUMER STAPLES
ADVANCED METAL ECO PROCESSING,INDUSTRIALS
RM HEALTHCARE INVESTMENTS SRL,HEALTH CARE
DORIPESCO PROD SRL,CONSUMER STAPLES
HEINEKEN ROMANIA SA,CONSUMER STAPLES
EAST SERVICE SEBES SRL,INDUSTRIALS
ASOCIATIA VOINTA SARAFOLEANA,NOT RELEVANT
PAJO HOLDING SRL,CONSUMER STAPLES
BYXAN TRANS SRL,CONSUMER DISCRETIONARY
RADITECH SRL,INDUSTRIALS
MARACANA SRL,INDUSTRIALS
ZANFIR,CONSUMER STAPLES
FOREXIMP SRL,CONSUMER DISCRETIONARY
AVICARVIL POULTRY SRL,CONSUMER STAPLES
GROUP ABBC BRO,INDUSTRIALS
MEDIA ROM GRUP SRL,ENERGY
CARBOGAZ SRL,CONSUMER DISCRETIONARY
CENTRO IMOBILIARE SRL,CONSUMER DISCRETIONARY
PRIMA SEMENTI SRL,CONSUMER STAPLES
PERLA MAJESTIC SA,NOT RELEVANT
Popa Petre,CONSUMER STAPLES
ACCACE OUTSOURCING SRL,INDUSTRIALS
DIADVOX SRL,HEALTH CARE
ROMPETROL ENERGY SA,ENERGY
SENIA MUSIC SRL,CONSUMER DISCRETIONARY
GROUP TOLIL COMPANY,CONSUMER STAPLES
S7 CONSTANTA PROPERTY SRL,INDUSTRIALS
REMAT VALCEA SA IN INSOLVENTA,MATERIALS
PSV COMPANY,NOT RELEVANT
GAMA & GAMA SRL,CONSUMER STAPLES
SCHUNN INTERNATIONAL SRL,CONSUMER DISCRETIONARY
ROMANEL WOOD INDUSTRY SRL,MATERIALS
SAT AN IMPEX,NOT RELEVANT
KOELNER ROMANIA SRL,INDUSTRIALS
DAN STEEL GROUP BECLEAN SA,MATERIALS
REMAT SA IASI,MATERIALS
ALSAGRO FARM SRL,CONSUMER STAPLES
TRANS CONSTRUCT SRL,INDUSTRIALS
